track_id,frame_idx,cx,cy,vx,vy,cov_x,cov_y,cov_vx,cov_vy,bbox_w,bbox_h,age,time_since_update
5,73,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,50,0
5,74,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,51,0
5,75,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,52,0
5,76,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,53,0
5,77,843.0,146.5,0.0000,0.0000,2.039230,1.038516,1.000000,1.000000,10.0,19.0,54,1
8,72,811.5,231.5,0.0000,0.0000,0.039987,0.039982,1.000000,0.000000,69.0,95.0,2,0
8,73,807.6,232.9,0.0000,0.0000,0.039231,0.038518,1.000000,0.000000,71.0,98.0,3,0
8,74,802.1,233.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,60.0,98.0,4,0
8,75,800.0,232.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,50.0,96.0,5,0
8,76,797.5,230.1,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,43.0,94.0,6,0
8,77,789.7,232.4,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,49.0,99.0,7,0
8,78,779.2,234.4,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,56.0,101.0,8,0
8,79,770.7,235.9,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,65.0,102.0,9,0
8,80,764.1,238.9,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,70.0,98.0,10,0
8,81,762.0,240.9,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,76.0,96.0,11,0
8,82,760.0,242.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,76.0,96.0,12,0
8,83,758.5,242.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,65.0,95.0,13,0
8,84,755.1,242.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,54.0,93.0,14,0
